chave_acesso,fiscal_doc_no,series_no,location_id,chave_aux,status,reprocessado,data_consulta,protocolo,checkbox,codigo,numero_documento,chave_consulta,tipo_documento,data_processamento,icone1,icone2,icone3,icone4,icone5,valor_total,valor_oculto,data_emissao,id_interno,nome_empresa,oculto,observacao,status_limpo,observacao_completa,cor_status,checkbox_value
47508411060728,18992,110,185,NF067,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018992,47508411060728,DPEC/EPEC,09/10/2025 02:54:15,,,,,,"R$ 0,08",,13/10/2025 19:06:24,12014866,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104717768
47508411170582,27279,110,207,NF068,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000027279,47508411170582,DPEC/EPEC,09/10/2025 02:55:58,,,,,,"R$ 0,25",,13/10/2025 16:26:38,12015528,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104708969
47508411102668,24031,110,174,NF069,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024031,47508411102668,DPEC/EPEC,09/10/2025 03:03:35,,,,,,"R$ 27,22",,13/10/2025 16:26:34,12017279,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104708941
47508411096919,22770,110,172,NF070,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000022770,47508411096919,DPEC/EPEC,09/10/2025 03:03:46,,,,,,"R$ 12,26",,13/10/2025 19:06:20,12017369,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104717729
47508411102668,24103,110,174,NF071,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024103,47508411102668,DPEC/EPEC,09/10/2025 03:04:32,,,,,,"R$ 79,71",,13/10/2025 11:23:41,12017566,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689462
47508411102668,24110,110,174,NF072,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024110,47508411102668,DPEC/EPEC,09/10/2025 03:04:38,,,,,,"R$ 5,62",,13/10/2025 11:23:43,12017652,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689466
47508411096919,22809,110,172,NF073,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000022809,47508411096919,DPEC/EPEC,09/10/2025 03:04:54,,,,,,"R$ 2,40",,13/10/2025 19:06:20,12017798,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104717728
47508411102668,24418,110,174,NF074,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024418,47508411102668,DPEC/EPEC,09/10/2025 03:09:31,,,,,,"R$ 17,00",,13/10/2025 19:06:28,12019472,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104717794
47508411102668,24426,110,174,NF075,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024426,47508411102668,DPEC/EPEC,09/10/2025 03:09:35,,,,,,"R$ 4,21",,13/10/2025 19:06:26,12019478,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104717787
47508411102668,24432,110,174,NF076,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024432,47508411102668,DPEC/EPEC,09/10/2025 03:09:37,,,,,,"R$ 21,13",,13/10/2025 16:26:47,12019481,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104709004
47508411096919,22937,110,172,NF077,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000022937,47508411096919,DPEC/EPEC,09/10/2025 03:09:45,,,,,,"R$ 4,73",,13/10/2025 16:26:47,12019513,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104709010
47508411102668,24439,110,174,NF078,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024439,47508411102668,DPEC/EPEC,09/10/2025 03:09:44,,,,,,"R$ 52,29",,13/10/2025 11:23:47,12019532,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689481
47508411102668,24444,110,174,NF079,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024444,47508411102668,DPEC/EPEC,09/10/2025 03:09:48,,,,,,"R$ 3,21",,13/10/2025 11:23:45,12019536,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689478
47508411102668,24452,110,174,NF080,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024452,47508411102668,DPEC/EPEC,09/10/2025 03:10:00,,,,,,"R$ 26,15",,13/10/2025 19:06:28,12019614,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104717802
47508411102668,24460,110,174,NF081,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024460,47508411102668,DPEC/EPEC,09/10/2025 03:10:12,,,,,,"R$ 27,93",,13/10/2025 11:23:43,12019646,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689467
47508411094622,18686,110,122,NF082,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018686,47508411094622,DPEC/EPEC,09/10/2025 03:10:25,,,,,,"R$ 13,28",,13/10/2025 16:26:47,12019725,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104709006
47508411149702,18152,110,232,NF083,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018152,47508411149702,DPEC/EPEC,09/10/2025 03:11:03,,,,,,"R$ 2,63",,13/10/2025 11:23:54,12020003,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689502
47508411102668,24510,110,174,NF084,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024510,47508411102668,DPEC/EPEC,09/10/2025 03:11:14,,,,,,"R$ 4,75",,13/10/2025 11:23:54,12020102,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689492
47508411102668,24522,110,174,NF085,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024522,47508411102668,DPEC/EPEC,09/10/2025 03:11:24,,,,,,"R$ 26,15",,13/10/2025 11:23:54,12020160,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689496
47508411102668,24529,110,174,NF086,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024529,47508411102668,DPEC/EPEC,09/10/2025 03:11:29,,,,,,"R$ 30,37",,13/10/2025 11:23:49,12020178,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689485
47508411111497,23900,110,127,NF087,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000023900,47508411111497,DPEC/EPEC,09/10/2025 03:11:35,,,,,,"R$ 22,09",,13/10/2025 11:23:54,12020220,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689493
47508411149702,18288,110,232,NF088,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018288,47508411149702,DPEC/EPEC,09/10/2025 03:17:57,,,,,,"R$ 1,94",,13/10/2025 18:06:35,12022707,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104716015
47508411149702,18291,110,232,NF089,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018291,47508411149702,DPEC/EPEC,09/10/2025 03:17:59,,,,,,"R$ 32,48",,13/10/2025 18:06:35,12022731,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104716016
47508411149702,18318,110,232,NF090,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018318,47508411149702,DPEC/EPEC,09/10/2025 03:19:03,,,,,,"R$ 9,33",,13/10/2025 19:06:33,12023154,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104717841
47508411149702,18325,110,232,NF091,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018325,47508411149702,DPEC/EPEC,09/10/2025 03:19:20,,,,,,"R$ 1,22",,13/10/2025 18:06:33,12023247,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104716011
47508411149702,18362,110,232,NF092,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018362,47508411149702,DPEC/EPEC,09/10/2025 03:20:33,,,,,,"R$ 5,03",,13/10/2025 18:06:46,12023724,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104716096
47508411061708,49205,110,129,NF093,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000049205,47508411061708,DPEC/EPEC,09/10/2025 03:22:23,,,,,,"R$ 32,30",,13/10/2025 11:23:49,12024356,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689482
47508411111497,24336,110,127,NF094,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024336,47508411111497,DPEC/EPEC,09/10/2025 03:24:32,,,,,,"R$ 27,56",,13/10/2025 11:23:49,12025138,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689488
47508411061708,49281,110,129,NF095,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000049281,47508411061708,DPEC/EPEC,09/10/2025 03:25:05,,,,,,"R$ 12,76",,13/10/2025 11:23:54,12025410,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689495
47508411061708,49288,110,129,NF096,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000049288,47508411061708,DPEC/EPEC,09/10/2025 03:25:18,,,,,,"R$ 7,47",,13/10/2025 11:23:54,12025414,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689498
47508411149702,18545,110,232,NF097,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018545,47508411149702,DPEC/EPEC,09/10/2025 03:26:07,,,,,,"R$ 1,76",,13/10/2025 11:23:55,12025727,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689503
47508411149702,18614,110,232,NF098,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018614,47508411149702,DPEC/EPEC,09/10/2025 03:27:27,,,,,,"R$ 60,41",,13/10/2025 19:06:33,12026260,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104717840
47508411111497,24506,110,127,NF099,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000024506,47508411111497,DPEC/EPEC,09/10/2025 03:28:23,,,,,,"R$ 6,68",,13/10/2025 16:26:47,12026563,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104709007
47508411170159,31266,110,241,NF100,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000031266,47508411170159,DPEC/EPEC,09/10/2025 03:28:28,,,,,,"R$ 19,96",,13/10/2025 19:06:29,12026567,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104717815
47508411100967,20215,110,175,NF101,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000020215,47508411100967,DPEC/EPEC,09/10/2025 03:37:08,,,,,,"R$ 2,77",,13/10/2025 18:06:26,12029854,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104715953
47508411101181,18076,110,174,NF102,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018076,47508411101181,DPEC/EPEC,09/10/2025 03:40:59,,,,,,"R$ 4,51",,13/10/2025 11:24:16,12031294,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689521
47508411100967,20815,110,175,NF103,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000020815,47508411100967,DPEC/EPEC,09/10/2025 03:46:13,,,,,,"R$ 10,55",,13/10/2025 18:06:44,12032820,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104716065
47508411104105,20692,110,176,NF104,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000020692,47508411104105,DPEC/EPEC,09/10/2025 03:49:57,,,,,,"R$ 13,87",,13/10/2025 18:06:15,12034204,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104715892
47508411124475,45060,110,238,NF105,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000045060,47508411124475,DPEC/EPEC,09/10/2025 03:51:39,,,,,,"R$ 18,41",,13/10/2025 19:06:49,12034665,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104717974
47508411106493,20555,110,178,NF106,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000020555,47508411106493,DPEC/EPEC,09/10/2025 04:06:48,,,,,,"R$ 4,60",,13/10/2025 11:24:04,12039693,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689507
47508411106493,20637,110,178,NF107,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000020637,47508411106493,DPEC/EPEC,09/10/2025 04:09:26,,,,,,"R$ 5,12",,13/10/2025 11:24:08,12040659,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689510
47508411106493,20639,110,178,NF108,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000020639,47508411106493,DPEC/EPEC,09/10/2025 04:09:28,,,,,,"R$ 4,69",,13/10/2025 11:24:10,12040661,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689514
47508411106493,20649,110,178,NF109,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000020649,47508411106493,DPEC/EPEC,09/10/2025 04:09:47,,,,,,"R$ 3,23",,13/10/2025 11:24:10,12040806,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689515
47508411106493,20674,110,178,NF110,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000020674,47508411106493,DPEC/EPEC,09/10/2025 04:10:42,,,,,,"R$ 2,83",,13/10/2025 11:24:04,12041159,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689506
47508411016311,17905,110,129,NF111,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000017905,47508411016311,DPEC/EPEC,09/10/2025 06:59:59,,,,,,"R$ 15,69",,11/10/2025 20:46:57,12053198,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104673356
47508411092689,25765,110,131,NF112,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000025765,47508411092689,DPEC/EPEC,09/10/2025 07:00:18,,,,,,"R$ 14,67",,13/10/2025 17:47:23,12053286,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104715054
47508411092689,25790,110,131,NF113,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000025790,47508411092689,DPEC/EPEC,09/10/2025 07:00:26,,,,,,"R$ 6,46",,13/10/2025 17:47:23,12053359,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104715055
47508411092689,25795,110,131,NF114,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000025795,47508411092689,DPEC/EPEC,09/10/2025 07:00:28,,,,,,"R$ 2,76",,13/10/2025 17:47:25,12053363,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104715058
47508411016311,18077,110,129,NF115,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018077,47508411016311,DPEC/EPEC,09/10/2025 07:01:11,,,,,,"R$ 10,71",,13/10/2025 11:23:26,12053632,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689410
47508411016311,18084,110,129,NF116,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018084,47508411016311,DPEC/EPEC,09/10/2025 07:01:14,,,,,,"R$ 7,70",,13/10/2025 11:23:26,12053636,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689409
47508411016311,18280,110,129,NF117,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018280,47508411016311,DPEC/EPEC,09/10/2025 07:02:35,,,,,,"R$ 17,68",,13/10/2025 11:23:30,12054108,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689417
47508411016311,18298,110,129,NF118,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018298,47508411016311,DPEC/EPEC,09/10/2025 07:02:49,,,,,,"R$ 11,82",,13/10/2025 11:23:28,12054171,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689413
47508411016311,18332,110,129,NF119,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018332,47508411016311,DPEC/EPEC,09/10/2025 07:03:11,,,,,,"R$ 2,25",,13/10/2025 11:23:24,12054298,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689404
47508411016311,18337,110,129,NF120,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018337,47508411016311,DPEC/EPEC,09/10/2025 07:03:13,,,,,,"R$ 136,19",,13/10/2025 11:23:23,12054303,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689401
47508411016311,18342,110,129,NF121,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000018342,47508411016311,DPEC/EPEC,09/10/2025 07:03:16,,,,,,"R$ 7,23",,13/10/2025 11:23:28,12054306,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104689414
47508411160439,23435,110,100,NF122,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000023435,47508411160439,DPEC/EPEC,09/10/2025 07:30:45,,,,,,"R$ 68,05",,13/10/2025 12:06:35,12059856,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104691723
47508411160439,23475,110,100,NF123,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000023475,47508411160439,DPEC/EPEC,09/10/2025 07:30:57,,,,,,"R$ 67,34",,13/10/2025 13:26:56,12059941,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696400
47508411160439,23488,110,100,NF124,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000023488,47508411160439,DPEC/EPEC,09/10/2025 07:31:01,,,,,,"R$ 29,26",,13/10/2025 13:26:56,12059952,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696398
47508411160439,23581,110,100,NF125,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000023581,47508411160439,DPEC/EPEC,09/10/2025 07:32:24,,,,,,"R$ 18,50",,13/10/2025 13:26:21,12060288,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696184
47508411160196,19755,110,101,NF126,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000019755,47508411160196,DPEC/EPEC,09/10/2025 07:33:19,,,,,,"R$ 8,38",,13/10/2025 13:26:17,12060557,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696171
47508411160439,23671,110,100,NF127,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000023671,47508411160439,DPEC/EPEC,09/10/2025 07:33:22,,,,,,"R$ 14,65",,13/10/2025 13:26:19,12060561,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696178
47508411160439,23675,110,100,NF128,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000023675,47508411160439,DPEC/EPEC,09/10/2025 07:33:24,,,,,,"R$ 10,68",,13/10/2025 13:26:23,12060566,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696188
47508411160439,23686,110,100,NF129,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000023686,47508411160439,DPEC/EPEC,09/10/2025 07:33:29,,,,,,"R$ 7,71",,13/10/2025 13:26:25,12060616,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696206
47508411160196,19781,110,101,NF130,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000019781,47508411160196,DPEC/EPEC,09/10/2025 07:34:06,,,,,,"R$ 0,95",,13/10/2025 13:26:17,12060828,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696172
47508411160439,23810,110,100,NF131,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000023810,47508411160439,DPEC/EPEC,09/10/2025 07:34:40,,,,,,"R$ 16,66",,13/10/2025 13:26:19,12060969,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696176
47508411160439,23814,110,100,NF132,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000023814,47508411160439,DPEC/EPEC,09/10/2025 07:34:43,,,,,,"R$ 28,56",,13/10/2025 13:26:21,12060975,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696182
47508411160439,23839,110,100,NF133,Rejeitado,Sim,22/10/2025 13:57:11,0,,110,000023839,47508411160439,DPEC/EPEC,09/10/2025 07:34:57,,,,,,"R$ 9,72",,13/10/2025 13:26:19,12061036,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104696180
